Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
1,2023,'860791000',113,  ,KG,0,15,245,0,15,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860791000',127,  ,KG,0,2516,20168,0,0,0,0,2196,17367,0,0,0,0,0,0,0,0,0,0,320,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860791000',205,  ,KG,0,4840,93427,0,121,2032,0,0,0,0,245,4594,0,0,0,0,0,0,0,1298,28847,0,0,0,0,0,0,0,902,32484,0,22,1371,0,2252,24099,0,0,0
1,2023,'860791000',312,  ,KG,0,135,4226,0,0,0,0,0,0,0,135,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860799000',103,  ,KG,0,289163,545438,0,16479,39299,0,13409,30201,0,24475,44336,0,19347,35634,0,27014,54142,0,12835,27997,0,16075,25780,0,39115,60650,0,38436,60173,0,30265,53490,0,35375,77975,0,16338,35761
1,2023,'860799000',105,  ,KG,0,377941,1911685,0,5156,29036,0,15889,106941,0,16188,123861,0,35464,171989,0,30021,171125,0,30939,141089,0,17282,98789,0,46629,141542,0,54580,290274,0,47635,207237,0,48864,223613,0,29294,206189
1,2023,'860799000',106,  ,KG,0,15374,167065,0,3148,68506,0,475,8231,0,3907,13147,0,1130,10506,0,40,1698,0,2802,12145,0,225,6131,0,729,13902,0,1156,13980,0,0,0,0,273,4695,0,1489,14124
1,2023,'860799000',108,  ,KG,0,58663,310232,0,149,5526,0,17120,37385,0,28,1663,0,157,12806,0,5868,19471,0,27,750,0,757,28613,0,4600,23964,0,12856,35345,0,304,18962,0,16168,105758,0,629,19989
1,2023,'860799000',110,  ,KG,0,294,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2268,0,50,1752
1,2023,'860799000',111,  ,KG,0,9758,31539,0,0,0,0,0,0,0,5712,19234,0,3639,7473,0,0,0,0,259,3971,0,148,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860799000',112,  ,KG,0,12506,278118,0,22,1040,0,2286,29480,0,1605,62718,0,1420,19610,0,456,3915,0,729,17672,0,208,5989,0,164,9096,0,102,4550,0,5389,117814,0,35,2601,0,90,3633
1,2023,'860799000',113,  ,KG,0,1450,8218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,8218,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860799000',117,  ,KG,0,50,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1254,0,0,0,0,10,485,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860799000',118,  ,KG,0,8605,79018,0,0,0,0,0,0,0,0,0,0,1178,9035,0,0,777,0,870,10260,0,591,10608,0,826,5842,0,3634,29571,0,0,0,0,480,2142,0,1026,10783
1,2023,'860799000',122,  ,KG,0,36,1263,0,0,0,0,36,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860799000',123,  ,KG,0,95504,241353,0,6720,14720,0,22464,53760,0,4200,9200,0,6364,15140,0,0,0,0,0,0,0,0,0,0,6192,20664,0,24768,63360,0,8256,21120,0,8256,21120,0,8284,22269
1,2023,'860799000',127,  ,KG,0,2930,36270,0,0,0,0,0,0,0,460,1079,0,894,16272,0,0,0,0,0,0,0,0,0,0,1307,16951,0,0,0,0,269,1968,0,0,0,0,0,0
1,2023,'860799000',129,  ,KG,0,3288,50612,0,2450,16044,0,0,0,0,115,13051,0,232,8580,0,0,0,0,281,3883,0,0,0,0,0,0,0,148,5206,0,53,3026,0,2,394,0,7,428
1,2023,'860799000',140,  ,KG,0,14,3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,403,0,12,1641,0,0,0,0,1,962,0,0,0,0,0,516
1,2023,'860799000',147,  ,KG,0,76,3065,0,0,0,0,0,0,0,39,396,0,0,0,0,0,0,0,37,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860799000',203,  ,KG,0,1484,14543,0,0,0,0,0,0,0,355,3057,0,0,0,0,0,0,0,100,1214,0,0,0,0,0,0,0,0,0,0,809,7706,0,0,0,0,220,2566
1,2023,'860799000',205,  ,KG,0,12277,370261,0,445,18614,0,1603,19073,0,4667,177617,0,1781,28677,0,137,4558,0,270,6014,0,25,1093,0,38,4696,0,1449,70226,0,355,20436,0,1365,15475,0,142,3782
1,2023,'860799000',206,  ,KG,0,5110,21967,0,0,0,0,0,0,0,220,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,19407,0,0,0,0,0,0,0,0,0
1,2023,'860799000',213,  ,KG,0,17,2940,0,0,0,0,5,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,12,1109,0,0,0
1,2023,'860799000',218,  ,KG,0,67,2612,0,0,0,0,0,0,0,0,0,0,67,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860799000',220,  ,KG,0,3376,120894,0,0,0,0,0,0,0,197,5586,0,0,0,0,136,3438,0,23,313,0,803,22910,0,24,675,0,0,0,0,89,1558,0,1265,63921,0,839,22493
1,2023,'860799000',302,  ,KG,0,382,9820,0,40,837,0,0,0,0,0,0,0,123,3167,0,0,0,0,0,0,0,177,3460,0,0,0,0,42,2356,0,0,0,0,0,0,0,0,0
1,2023,'860799000',304,  ,KG,0,2551144,16785757,0,213207,1516644,0,167185,1482608,0,170041,1202754,0,155284,1162141,0,286050,2043731,0,243961,1430845,0,274450,1476160,0,174099,1237834,0,350195,2614986,0,204725,1181822,0,123654,582364,0,188293,853868
1,2023,'860799000',305,  ,KG,0,91,8933,0,23,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4558,0,0,0
1,2023,'860799000',514,  ,KG,0,190,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,655,0,0,0,0,0,0,0,0,0
1,2023,'860799000',601,  ,KG,0,3021,28518,0,1874,17003,0,450,4037,0,0,0,0,0,0,0,144,1292,0,0,0,0,551,4936,0,0,0,0,2,1250,0,0,0,0,0,0,0,0,0
1,2023,'860800000',103,  ,KG,0,23,1760,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,742
1,2023,'860800000',105,  ,KG,0,2624,327731,0,0,0,0,0,0,0,59,1702,0,23,2207,0,0,0,0,309,51923,0,90,2200,0,0,0,0,0,0,0,53,2167,0,162,4820,0,1928,262712
1,2023,'860800000',106,  ,KG,0,4964,12467,0,0,0,0,990,1666,0,0,0,0,92,798,0,0,0,0,3154,8513,0,0,0,0,0,0,0,0,0,0,728,1490,0,0,0,0,0,0
1,2023,'860800000',108,  ,KG,0,2270,33140,0,0,0,0,0,0,0,1418,8713,0,0,0,0,727,13035,0,0,0,0,0,0,0,0,0,0,125,11392,0,0,0,0,0,0,0,0,0
1,2023,'860800000',110,  ,KG,0,3354,12334,0,0,0,0,8,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,546,0,204,1221,0,531,1818,0,1779,5598,0,764,2664
1,2023,'860800000',111,  ,KG,0,48,767,0,0,0,0,0,0,0,0,0,0,0,0,0,17,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,470,0,0,0
1,2023,'860800000',112,  ,KG,0,79,7908,0,0,0,0,0,0,0,0,0,0,63,788,0,0,0,0,0,0,0,0,0,0,16,7120,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860800000',118,  ,KG,0,9604,55513,0,0,0,0,98,1091,0,54,867,0,51,334,0,0,0,0,3610,20187,0,3032,16124,0,334,3905,0,57,1800,0,2368,11205,0,0,0,0,0,0
1,2023,'860800000',122,  ,KG,0,68505,267490,0,189,834,0,110,597,0,12793,13497,0,2879,2000,0,721,10184,0,150,1831,0,3050,23432,0,2190,2754,0,19866,90558,0,0,0,0,530,4448,0,26027,117355
1,2023,'860800000',123,  ,KG,0,6626,43472,0,0,0,0,2361,2375,0,0,0,0,0,0,0,0,0,0,14,254,0,0,0,0,4243,40346,0,0,0,0,0,0,0,8,497,0,0,0
1,2023,'860800000',127,  ,KG,0,285,2952,0,0,0,0,285,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860800000',129,  ,KG,0,13882,4112166,0,40,11744,0,2520,63159,0,95,1719,0,759,32878,0,0,0,0,8342,2761936,0,0,0,0,244,10751,0,1100,1084084,0,730,144827,0,0,0,0,52,1068
1,2023,'860800000',205,  ,KG,0,150,11350,0,0,0,0,0,0,0,150,11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860800000',213,  ,KG,0,16,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860800000',218,  ,KG,0,2429,262200,0,84,11400,0,109,11400,0,118,11400,0,0,0,0,118,11400,0,216,22800,0,216,22800,0,321,34200,0,0,0,0,520,57000,0,312,34200,0,415,45600
1,2023,'860800000',223,  ,KG,0,210,475,0,0,0,0,0,0,0,0,0,0,210,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860800000',312,  ,KG,0,731289,2270871,0,37956,136398,0,57402,217544,0,51965,187696,0,133515,429379,0,97233,307505,0,13417,17710,0,93519,273827,0,57326,243572,0,7571,17476,0,105328,226337,0,68158,193848,0,7899,19579
1,2023,'860800000',410,  ,KG,0,8640,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860800000',413,  ,KG,0,19250,327250,0,0,0,0,0,0,0,3500,59500,0,1750,29750,0,0,0,0,3500,59500,0,1750,29750,0,1750,29750,0,1750,29750,0,1750,29750,0,1750,29750,0,1750,29750
1,2023,'860900000',103,NO,KG,39,135725,23582,0,0,0,0,0,0,2,765,5310,0,0,0,1,3840,389,1,2180,254,2,7880,589,7,27100,2221,8,28260,9370,2,7620,570,6,21450,1826,10,36630,3053
1,2023,'860900000',105,NO,KG,19,70888,38870,0,0,0,0,0,0,0,0,0,0,0,0,5,23215,2435,4,13600,2233,1,3250,3716,0,0,0,6,15583,2420,0,0,0,3,15240,28066,0,0,0
1,2023,'860900000',106,NO,KG,95,20036,18730,0,0,0,36,3780,5906,36,3780,5906,0,0,0,0,0,0,18,1926,2520,2,1210,1480,0,0,0,0,0,0,3,9340,2918,0,0,0,0,0,0
1,2023,'860900000',107,NO,KG,1,3940,412,1,3940,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',110,NO,KG,2,7600,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7600,8550,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',111,NO,KG,2,5785,595,0,0,0,0,0,0,1,1155,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4630,371,0,0,0
1,2023,'860900000',112,NO,KG,5,9823,2528,0,0,0,0,0,0,0,0,0,0,0,0,4,9600,1562,0,0,0,0,0,0,0,0,0,1,223,966,0,0,0,0,0,0,0,0,0
1,2023,'860900000',113,NO,KG,7,20790,21380,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,332,3,8320,4021,1,600,2139,0,0,0,0,0,0,0,0,0,1,8940,14000,1,930,888
1,2023,'860900000',117,NO,KG,25,69710,9705,0,0,0,4,3630,1152,0,0,0,0,0,0,0,0,0,3,8060,895,1,3820,294,0,0,0,3,11620,864,11,30980,5591,1,3880,285,2,7720,624
1,2023,'860900000',118,NO,KG,7,18570,5785,1,685,3601,0,0,0,0,0,0,0,0,0,0,0,0,4,11745,1456,2,6140,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',120,NO,KG,1,8280,14835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8280,14835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',122,NO,KG,4,45930,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40200,398,1,2200,373,2,3530,597,0,0,0
1,2023,'860900000',123,NO,KG,2,13480,16331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5200,2331,0,0,0,1,8280,14000,0,0,0,0,0,0
1,2023,'860900000',124,NO,KG,58,240540,64652,1,3930,335,3,11550,1021,3,11710,1003,4,15350,1316,3,11850,987,7,32100,19407,4,15330,1272,11,42880,5336,6,23900,2230,3,11570,948,7,32100,15803,6,28270,14994
1,2023,'860900000',125,NO,KG,3,13980,14508,0,0,0,0,0,0,0,0,0,1,8280,14000,0,0,0,1,4500,291,0,0,0,0,0,0,0,0,0,0,0,0,1,1200,217,0,0,0
1,2023,'860900000',127,NO,KG,3,6600,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6600,1450,0,0,0
1,2023,'860900000',130,NO,KG,9,35220,4661,0,0,0,0,0,0,2,7680,1059,1,3890,668,0,0,0,1,3860,667,2,8100,1017,1,3810,675,1,3930,291,1,3950,284,0,0,0,0,0,0
1,2023,'860900000',134,NO,KG,11,38921,7629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3830,340,1,3980,347,1,3830,370,2,4071,4375,4,15460,1546,1,3860,288,1,3890,363
1,2023,'860900000',137,NO,KG,2,17220,28588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8940,13685,0,0,0,0,0,0,0,0,0,1,8280,14903,0,0,0,0,0,0
1,2023,'860900000',147,NO,KG,545,2101390,172604,20,77230,7352,20,78000,6690,34,132820,11709,36,138570,12442,16,62260,5820,33,124380,10950,42,163300,12594,44,170510,13043,51,198770,15986,92,356350,28352,79,297710,23895,78,301490,23771
1,2023,'860900000',153,NO,KG,41,146990,13196,0,0,0,2,4385,506,1,2185,273,0,0,0,1,2185,301,5,17765,1808,6,21660,1775,4,15410,1593,6,21480,1768,5,19450,1520,4,15650,1184,7,26820,2468
1,2023,'860900000',154,NO,KG,4,12180,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3840,291,0,0,0,0,0,0,1,3900,298,0,0,0,2,4440,1436
1,2023,'860900000',207,NO,KG,13,112920,182000,1,8940,14000,1,8940,14000,1,8940,14000,2,17220,28000,0,0,0,1,8280,14000,1,8280,14000,1,8940,14000,1,8280,14000,0,0,0,2,17220,28000,2,17880,28000
1,2023,'860900000',208,NO,KG,2,4365,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4365,744
1,2023,'860900000',221,NO,KG,2,800,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,800,655,0,0,0
1,2023,'860900000',223,NO,KG,5,2175,12386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2175,12386,0,0,0,0,0,0
1,2023,'860900000',224,NO,KG,7,45430,57347,1,8280,14000,1,8280,14000,1,8940,14000,0,0,0,0,0,0,1,8280,14000,0,0,0,0,0,0,0,0,0,2,7790,897,1,3860,450,0,0,0
1,2023,'860900000',234,NO,KG,1,8280,14438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8280,14438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',237,NO,KG,4,33120,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,8280,14000,0,0,0,2,16560,28000,0,0,0,0,0,0,0,0,0,0,0,0,1,8280,14000
1,2023,'860900000',302,NO,KG,2,10580,14361,0,0,0,1,8280,14000,0,0,0,0,0,0,1,2300,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',304,NO,KG,145,429440,375133,0,0,0,0,0,0,9,10956,70872,8,13748,41278,34,64501,53267,21,82750,10374,1,8280,14000,4,9934,31463,10,27310,19897,8,22458,48306,2,17220,28000,48,172283,57676
1,2023,'860900000',309,NO,KG,1,8280,13841,0,0,0,0,0,0,0,0,0,1,8280,13841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',321,NO,KG,10,55680,101118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52140,100019,0,0,0,1,3540,1099,0,0,0
1,2023,'860900000',331,NO,KG,1,4500,4145,1,4500,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',335,NO,KG,1,3950,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3950,320,0,0,0,0,0,0,0,0,0
1,2023,'860900000',410,NO,KG,4,35100,61790,0,0,0,0,0,0,0,0,0,1,8940,14567,0,0,0,1,8940,15739,0,0,0,0,0,0,1,8940,15787,0,0,0,0,0,0,1,8280,15697
1,2023,'860900000',413,NO,KG,1,8940,14615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8940,14615
1,2023,'860900000',503,NO,KG,1,8280,14615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8280,14615
1,2023,'860900000',520,NO,KG,1,3830,332,1,3830,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',524,NO,KG,1,8280,13961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8280,13961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',535,NO,KG,2,4440,1487,2,4440,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',541,NO,KG,2,12110,13502,1,8280,13132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3830,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',542,NO,KG,1,3890,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3890,385,0,0,0
1,2023,'860900000',551,NO,KG,1,8940,14398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8940,14398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',606,NO,KG,1,300,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,7200,0,0,0,0,0,0,0,0,0
1,2023,'860900000',614,NO,KG,2,4450,570,2,4450,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'860900000',625,NO,KG,1,2140,798,1,2140,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',103,NO,KG,13,1950,765,4,1000,230,0,0,0,9,950,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',105,NO,KG,4,379,1184,0,0,0,1,150,337,1,76,271,1,76,278,1,77,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',106,NO,KG,2,1330,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1330,234,0,0,0,0,0,0,0,0,0
1,2023,'870110000',110,NO,KG,1102,216250,26690,24,7200,1018,118,19845,2245,128,17715,1975,86,19075,2343,58,9990,1262,38,5985,791,45,8655,1142,105,19380,2425,133,28385,3303,135,31030,3815,102,20240,2581,130,28750,3790
1,2023,'870110000',111,NO,KG,17,5950,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4350,646,5,1600,280,0,0,0,0,0,0
1,2023,'870110000',117,NO,KG,60,62010,11734,0,0,0,5,34110,5270,7,2100,399,4,1740,214,7,3350,460,7,350,313,0,0,0,25,2500,633,2,16410,4215,0,0,0,0,0,0,3,1450,230
1,2023,'870110000',120,NO,KG,104,17865,2520,0,0,0,0,0,0,0,0,0,9,2610,325,0,0,0,8,2080,293,50,5285,806,7,1830,290,30,6060,806,0,0,0,0,0,0,0,0,0
1,2023,'870110000',125,NO,KG,162,40815,9618,0,0,0,0,0,0,20,5000,1260,0,0,0,7,1400,420,52,12590,2670,0,0,0,0,0,0,0,0,0,23,6125,1845,41,10950,1580,19,4750,1843
1,2023,'870110000',131,NO,KG,3,240,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,240,1037,0,0,0,0,0,0,0,0,0
1,2023,'870110000',134,NO,KG,60,13440,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12000,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1440,278
1,2023,'870110000',146,NO,KG,15,4000,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4000,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',147,NO,KG,93,6831,3180,0,0,0,0,0,0,19,361,228,0,0,0,30,900,390,0,0,0,0,0,0,0,0,0,17,3070,1816,0,0,0,0,0,0,27,2500,746
1,2023,'870110000',153,NO,KG,4,1200,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1200,310
1,2023,'870110000',210,NO,KG,81,6480,14319,0,0,0,0,0,0,0,0,0,81,6480,14319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',213,NO,KG,307,24560,51546,222,17760,37540,0,0,0,0,0,0,0,0,0,0,0,0,85,6800,14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',220,NO,KG,64,4490,10452,64,4490,10452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',223,NO,KG,4,260,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,260,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',224,NO,KG,39,9571,2115,0,0,0,0,0,0,0,0,0,0,0,0,19,3740,1042,0,0,0,0,0,0,15,4550,783,5,1281,290,0,0,0,0,0,0,0,0,0
1,2023,'870110000',232,NO,KG,30,4620,1861,6,1500,320,0,0,0,0,0,0,0,0,0,6,480,931,0,0,0,18,2640,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',304,NO,KG,57,4788,5532,0,0,0,48,4032,4792,9,756,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',408,NO,KG,6,1800,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1800,450,0,0,0,0,0,0,0,0,0
1,2023,'870110000',501,NO,KG,4,1200,419,0,0,0,0,0,0,0,0,0,4,1200,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',506,NO,KG,50,2570,643,0,0,0,0,0,0,50,2570,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870110000',519,NO,KG,5,570,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,570,300,0,0,0,0,0,0
1,2023,'870110000',542,NO,KG,3,810,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,810,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870121000',103,NO,KG,5,44100,4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9240,1000,4,34860,3775,0,0,0,0,0,0
1,2023,'870121000',106,NO,KG,717,4076584,6320359,95,527611,829189,91,510099,771252,92,525297,790091,113,639610,965643,108,618606,942783,96,548355,875694,34,195122,315336,33,188850,304912,1,5110,8329,0,0,0,52,307740,499318,2,10184,17812
1,2023,'870121000',107,NO,KG,2,13770,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13770,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870121000',108,NO,KG,65,483720,580046,6,45795,48033,5,34715,39344,2,13425,17523,8,57570,63055,15,113605,133855,5,35830,45879,5,35410,44826,7,50960,63669,8,61595,75893,1,8775,12778,2,17550,25908,1,8490,9283
1,2023,'870121000',111,NO,KG,32,255435,175029,0,0,0,1,7880,9410,0,0,0,0,0,0,4,27230,3671,0,0,0,3,21700,2546,0,0,0,11,101060,113169,8,62965,39212,3,20990,5086,2,13610,1935
1,2023,'870121000',112,NO,KG,55,387755,447942,4,27610,27754,8,56880,72233,30,211320,244684,3,20835,20679,1,6945,6893,0,0,0,4,27395,32541,0,0,0,1,7110,8998,1,7110,8944,2,15605,17602,1,6945,7614
1,2023,'870121000',113,NO,KG,236,1681284,894077,18,122240,27085,59,442100,355148,16,132235,94344,14,99130,28304,11,83367,51394,21,154987,55355,13,81000,46920,12,68805,33265,13,100220,24206,9,48680,8976,17,121620,39483,33,226900,129597
1,2023,'870121000',117,NO,KG,1214,8849311,2482446,77,567100,120192,124,852056,381995,109,793882,250676,118,900910,268174,101,716704,228879,158,1153947,302770,79,584640,132481,97,687052,194431,106,783660,173510,76,561000,135869,65,479900,111733,104,768460,181736
