year,iso3_o,iso3_d,tradeflow_baci,pair
2019,ARE,MDV,530643.844,804
2019,ARE,MEX,108915.135,805
2019,ARE,MHL,374.272,806
2019,ARE,MKD,7706.831,807
2019,ARE,MLI,99540.54000000001,808
2019,ARE,MLT,150254.502,809
2019,ARE,MMR,256333.313,810
2019,ARE,MNE,36386.657,811
2019,ARE,MNG,19963.691,812
2019,ARE,MNP,147.733,813
2019,ARE,MOZ,574607.828,814
2019,ARE,MRT,196555.727,815
2019,ARE,MSR,5.991000000000001,816
2019,ARE,MUS,409306.691,817
2019,ARE,MWI,274321.141,818
2019,ARE,MYS,3281586.25,819
2019,ARE,NAM,101229.75,820
2019,ARE,NCL,1732.378,821
2019,ARE,NER,90526.04300000001,822
2019,ARE,NFK,126.673,823
2019,ARE,NGA,1814411.617,824
2019,ARE,NIC,8526.291999999999,825
2019,ARE,NLD,1855887.281,826
2019,ARE,NOR,39641.503,827
2019,ARE,NPL,314075.146,828
2019,ARE,NZL,1581218.742,829
2019,ARE,OMN,10890143.625,830
2019,ARE,PAK,6719174.875,831
2019,ARE,PAN,47838.036,832
2019,ARE,PER,37445.101,833
2019,ARE,PHL,1435282.25,834
2019,ARE,PLW,185.798,835
2019,ARE,PNG,9707.213,836
2019,ARE,POL,201839.873,837
2019,ARE,PRK,2286.695,838
2019,ARE,PRT,52565.135,839
2019,ARE,PRY,25664.99,840
2019,ARE,PSE,41715.917,841
2019,ARE,PYF,768.0410000000001,842
2019,ARE,QAT,16077.601,843
2019,ARE,ROU,51594.489,844
2019,ARE,RUS,625918.326,845
2019,ARE,RWA,249446.914,846
2019,ARE,SAU,19912716.875,847
2019,ARE,SDN,845838.176,848
2019,ARE,SEN,267322.457,849
2019,ARE,SGP,11109150.5,850
2019,ARE,SHN,77.30500000000001,851
2019,ARE,SLB,1157.59,852
2019,ARE,SLE,36344.839,853
2019,ARE,SLV,11367.9,854
2019,ARE,SMR,4218.547,855
2019,ARE,SOM,1158548.223,856
2019,ARE,SRB,35439.02,857
2019,ARE,SSD,247163.933,858
2019,ARE,STP,2060.118,859
2019,ARE,SUR,15206.184,860
2019,ARE,SVK,50169.969,861
2019,ARE,SVN,21660.402,862
2019,ARE,SWE,77235.48,863
2019,ARE,SWZ,98917.408,864
2019,ARE,SYC,184915.633,865
2019,ARE,SYR,816856.529,866
2019,ARE,TCA,2542.569,867
2019,ARE,TCD,158675.227,868
2019,ARE,TGO,137156.52,869
2019,ARE,THA,6603571.313,870
2019,ARE,TJK,43444.196,871
2019,ARE,TKM,267069.052,872
2019,ARE,TLS,2934.164,873
2019,ARE,TON,235.915,874
2019,ARE,TTO,35248.1,875
2019,ARE,TUN,220118.445,876
2019,ARE,TUR,4555326.063,877
2019,ARE,TWN,4310822.688,878
2019,ARE,TZA,1381534.188,879
2019,ARE,UGA,824202.406,880
2019,ARE,UKR,142637.822,881
2019,ARE,URY,22277.772,882
2019,ARE,USA,4731181.938,883
2019,ARE,UZB,209211.377,884
2019,ARE,VCT,176.641,885
2019,ARE,VEN,30392.537,886
2019,ARE,VGB,292.513,887
2019,ARE,VNM,779302.188,888
2019,ARE,VUT,450.891,889
2019,ARE,WLF,142.874,890
2019,ARE,WSM,144.892,891
2019,ARE,YEM,1490805.313,892
2019,ARE,ZAF,2344795.313,893
2019,ARE,ZMB,867247.6560000001,894
2019,ARE,ZWE,131439.945,895
2019,ARG,ABW,2173.843,896
2019,ARG,AFG,24.579,897
2019,ARG,AGO,43874.934,898
2019,ARG,ALB,7633.593,899
2019,ARG,ARE,435604.672,900
2019,ARG,ARM,14317.743,901
2019,ARG,ATG,372.139,902
2019,ARG,AUS,511220.402,903
2019,ARG,AUT,82925.533,904
2019,ARG,AZE,17359.506,905
2019,ARG,BDI,.229,906
2019,ARG,BEL,313959.516,907
2019,ARG,BEN,42282.703,908
2019,ARG,BFA,4616.983,909
2019,ARG,BGD,595519.922,910
2019,ARG,BGR,46833.082,911
2019,ARG,BHR,8561.406000000001,912
2019,ARG,BHS,506.751,913
2019,ARG,BIH,13990.109,914
2019,ARG,BLR,26646.471,915
2019,ARG,BLZ,1898.544,916
2019,ARG,BMU,272.379,917
2019,ARG,BOL,623764.6090000001,918
2019,ARG,BRA,10446248.75,919
2019,ARG,BRB,1455.548,920
2019,ARG,BRN,16540.864,921
2019,ARG,BWA,152.776,922
2019,ARG,CAN,688109.355,923
2019,ARG,CHE,1701135.228,924
2019,ARG,CHL,3180839.625,925
2019,ARG,CHN,6937236.75,926
2019,ARG,CIV,55768.965,927
2019,ARG,CMR,39898.825,928
2019,ARG,COD,20957.185,929
2019,ARG,COG,20932.464,930
2019,ARG,COL,931216,931
2019,ARG,COM,955.092,932
2019,ARG,CPV,6278.102,933
2019,ARG,CRI,115083.864,934
2019,ARG,CUB,221689.719,935
2019,ARG,CUW,1824.452,936
2019,ARG,CYP,39679.421,937
2019,ARG,CZE,64763.207,938
2019,ARG,DEU,1041276.094,939
2019,ARG,DJI,2743.118,940
2019,ARG,DNK,200532.438,941
2019,ARG,DOM,174092.119,942
2019,ARG,DZA,1484635.063,943
2019,ARG,ECU,281899.527,944
2019,ARG,EGY,981515.1560000001,945
2019,ARG,ESP,1337124.125,946
2019,ARG,EST,3796.046,947
2019,ARG,ETH,1469.792,948
2019,ARG,FIN,12034.255,949
2019,ARG,FJI,203.241,950
2019,ARG,FRA,378711.039,951
2019,ARG,GAB,5330.252,952
2019,ARG,GBR,791915.172,953
2019,ARG,GEO,2464.97,954
2019,ARG,GHA,86826.211,955
2019,ARG,GIN,875.172,956
2019,ARG,GMB,837.7190000000001,957
2019,ARG,GNQ,2416.919,958
2019,ARG,GRC,154907.587,959
2019,ARG,GRD,658.742,960
2019,ARG,GTM,144783.865,961
2019,ARG,GUY,3313.988,962
2019,ARG,HKG,239994.805,963
2019,ARG,HND,72717.63800000001,964
2019,ARG,HRV,10716.466,965
2019,ARG,HTI,1389.621,966
2019,ARG,HUN,15348.838,967
2019,ARG,IDN,1637694.75,968
2019,ARG,IND,2152691.07,969
2019,ARG,IRL,353425.98,970
2019,ARG,IRN,379254.125,971
2019,ARG,IRQ,136684.449,972
2019,ARG,ISL,4657.498000000001,973
2019,ARG,ISR,240782.585,974
2019,ARG,ITA,994689.8200000001,975
2019,ARG,JAM,6624.041,976
2019,ARG,JOR,171381.039,977
2019,ARG,JPN,429581.461,978
2019,ARG,KAZ,12057.205,979
2019,ARG,KEN,139233.704,980
2019,ARG,KGZ,754.927,981
2019,ARG,KHM,61039.473,982
2019,ARG,KNA,60.768,983
2019,ARG,KOR,846653.297,984
2019,ARG,KWT,55443.487,985
2019,ARG,LAO,563.6320000000001,986
2019,ARG,LBN,97563.45699999999,987
2019,ARG,LBR,399.295,988
2019,ARG,LBY,59960.473,989
2019,ARG,LCA,522.138,990
2019,ARG,LKA,6120.985000000001,991
2019,ARG,LTU,32413.18,992
2019,ARG,LUX,10592.528,993
2019,ARG,LVA,6208.491,994
2019,ARG,MAC,4404.819,995
2019,ARG,MAR,642898.188,996
2019,ARG,MDA,3061.641,997
2019,ARG,MDG,24065,998
2019,ARG,MDV,693.112,999
2019,ARG,MEX,442577.477,1000
2019,ARG,MKD,12783.706,1001
2019,ARG,MLI,16251.196,1002
2019,ARG,MLT,93967.852,1003
2019,ARG,MMR,3626.528,1004
2019,ARG,MNE,4072.293,1005
2019,ARG,MNG,2842.771,1006
2019,ARG,MOZ,107052.777,1007
2019,ARG,MRT,9276.626,1008
2019,ARG,MUS,47137.416,1009
2019,ARG,MWI,12867.944,1010
2019,ARG,MYS,1132668.125,1011
2019,ARG,NAM,5432.879,1012
2019,ARG,NER,2801.032,1013
2019,ARG,NGA,183114.01,1014
2019,ARG,NIC,30766.09,1015
2019,ARG,NLD,1817733.031,1016
2019,ARG,NOR,45958.931,1017
2019,ARG,NPL,81821.852,1018
2019,ARG,NZL,137929.831,1019
2019,ARG,OMN,75338.5,1020
2019,ARG,PAK,108111.645,1021
2019,ARG,PAN,39069.569,1022
2019,ARG,PER,1597637.5,1023
2019,ARG,PHL,314459.482,1024
2019,ARG,POL,520447.381,1025
2019,ARG,PRT,98437.742,1026
2019,ARG,PRY,1078746.813,1027
2019,ARG,PSE,3615.708,1028
2019,ARG,PYF,3129.818,1029
2019,ARG,QAT,45792.271,1030
2019,ARG,ROU,43130.915,1031
2019,ARG,RUS,693905.031,1032
2019,ARG,RWA,4622.662,1033
2019,ARG,SAU,1002142.406,1034
2019,ARG,SEN,95559.82400000001,1035
2019,ARG,SGP,54683.424,1036
2019,ARG,SLE,131.061,1037
2019,ARG,SLV,53510.205,1038
2019,ARG,SRB,12422.043,1039
2019,ARG,STP,.111,1040
2019,ARG,SUR,1020.601,1041
2019,ARG,SVK,48660.843,1042
2019,ARG,SVN,44913.659,1043
2019,ARG,SWE,50502.791,1044
2019,ARG,SWZ,2245.033,1045
2019,ARG,SYC,196.037,1046
2019,ARG,SYR,60813.116,1047
2019,ARG,TGO,949.088,1048
2019,ARG,THA,696591.4840000001,1049
2019,ARG,TJK,4107.954,1050
2019,ARG,TTO,1685.545,1051
2019,ARG,TUN,117528.027,1052
2019,ARG,TUR,551081.328,1053
2019,ARG,TWN,167041.582,1054
2019,ARG,TZA,274.041,1055
2019,ARG,UGA,44969.727,1056
2019,ARG,UKR,47320.836,1057
2019,ARG,URY,1030261.75,1058
2019,ARG,USA,4441689.75,1059
2019,ARG,UZB,12890.543,1060
2019,ARG,VCT,219.087,1061
2019,ARG,VEN,88933.008,1062
2019,ARG,VNM,2830192.375,1063
2019,ARG,YEM,225018.32,1064
2019,ARG,ZAF,559697.719,1065
2019,ARG,ZMB,3512.324,1066
2019,ARG,ZWE,11556.247,1067
2019,ARM,AGO,.636,1068
2019,ARM,ARE,58483.338,1069
2019,ARM,ARG,2.775,1070
2019,ARM,AUS,1751.385,1071
2019,ARM,AUT,9569.522000000001,1072
2019,ARM,AZE,3037.922,1073
2019,ARM,BEL,44612.561,1074
2019,ARM,BGR,207946.392,1075
2019,ARM,BHR,166.443,1076
2019,ARM,BIH,5.118,1077
2019,ARM,BLR,18883.571,1078
2019,ARM,BLZ,462,1079
2019,ARM,BOL,80.529,1080
2019,ARM,BRA,172.607,1081
2019,ARM,BRB,.126,1082
2019,ARM,BRN,1.797,1083
2019,ARM,BWA,3.704,1084
2019,ARM,CAN,84313.461,1085
2019,ARM,CHE,680915.5,1086
2019,ARM,CHL,2.445,1087
2019,ARM,CHN,219882.785,1088
2019,ARM,CIV,.344,1089
2019,ARM,COD,.366,1090
2019,ARM,COL,52.636,1091
2019,ARM,COM,13.846,1092
2019,ARM,CRI,.578,1093
2019,ARM,CYP,69.371,1094
2019,ARM,CZE,7421.496,1095
2019,ARM,DEU,151728.197,1096
2019,ARM,DNK,960.8440000000001,1097
2019,ARM,DOM,4.421,1098
2019,ARM,ECU,12,1099
2019,ARM,EGY,51.945,1100
2019,ARM,ESP,80344.783,1101
2019,ARM,EST,727.725,1102
2019,ARM,ETH,7.272,1103
2019,ARM,FIN,155.06,1104
2019,ARM,FJI,18.606,1105
2019,ARM,FRA,16648.095,1106
2019,ARM,GBR,4621.555,1107
2019,ARM,GEO,71506.996,1108
2019,ARM,GHA,138.316,1109
2019,ARM,GRC,503.22,1110
2019,ARM,HKG,4246.541,1111
2019,ARM,HND,5.331,1112
2019,ARM,HRV,256.685,1113
2019,ARM,HUN,1221.448,1114
2019,ARM,IDN,42.527,1115
2019,ARM,IND,4256.176,1116
2019,ARM,IRL,93.95400000000001,1117
2019,ARM,IRN,83836.942,1118
2019,ARM,IRQ,177271.944,1119
2019,ARM,ISL,.121,1120
2019,ARM,ISR,7876.722,1121
2019,ARM,ITA,60313.491,1122
2019,ARM,JOR,787.995,1123
2019,ARM,JPN,21108.228,1124
2019,ARM,KAZ,5900.132000000001,1125
2019,ARM,KEN,14.67,1126
2019,ARM,KGZ,3238.224,1127
2019,ARM,KHM,8.234,1128
2019,ARM,KOR,12128.506,1129
2019,ARM,KWT,903.011,1130
2019,ARM,LBN,620.367,1131
2019,ARM,LBY,909.864,1132
2019,ARM,LKA,4.562,1133
2019,ARM,LTU,3405.519,1134
2019,ARM,LUX,1061.44,1135
2019,ARM,LVA,4403.973,1136
2019,ARM,MAC,92.718,1137
2019,ARM,MAR,41.316,1138
2019,ARM,MDA,2408.284,1139
2019,ARM,MEX,425.336,1140
2019,ARM,MKD,138.537,1141
2019,ARM,MLI,76.34700000000001,1142
2019,ARM,MLT,20.345,1143
2019,ARM,MNE,2.928,1144
2019,ARM,MNG,1012.906,1145
2019,ARM,MOZ,1.589,1146
2019,ARM,MRT,6.75,1147
2019,ARM,MUS,.033,1148
2019,ARM,MYS,499.907,1149
2019,ARM,NGA,22.67,1150
2019,ARM,NLD,153990.3,1151
2019,ARM,NOR,591.419,1152
2019,ARM,NZL,226.721,1153
2019,ARM,OMN,4156.562,1154
2019,ARM,PAK,583.902,1155
2019,ARM,PER,85.864,1156
2019,ARM,PHL,10.037,1157
2019,ARM,POL,15409.539,1158
2019,ARM,PRT,507.001,1159
2019,ARM,PSE,63.7,1160
2019,ARM,PYF,1.818,1161
2019,ARM,QAT,3046.295,1162
2019,ARM,ROU,119.794,1163
2019,ARM,RUS,744714.023,1164
2019,ARM,RWA,10.041,1165
2019,ARM,SAU,1730.768,1166
2019,ARM,SDN,94.5,1167
2019,ARM,SEN,244.099,1168
2019,ARM,SGP,2411.794,1169
2019,ARM,SLV,136.687,1170
2019,ARM,SRB,164738.425,1171
2019,ARM,SVK,1046.267,1172
2019,ARM,SVN,4700.403,1173
2019,ARM,SWE,1101.545,1174
2019,ARM,SWZ,.144,1175
2019,ARM,SYC,35.139,1176
2019,ARM,SYR,56644.434,1177
2019,ARM,THA,831.784,1178
2019,ARM,TJK,1731.412,1179
2019,ARM,TKM,5106.891000000001,1180
2019,ARM,TUN,5.884,1181
2019,ARM,TUR,4858.508,1182
2019,ARM,TWN,1283.756,1183
2019,ARM,TZA,43.873,1184
2019,ARM,UKR,26102.974,1185
2019,ARM,URY,54.307,1186
2019,ARM,USA,65014.079,1187
2019,ARM,UZB,2705.353,1188
2019,ARM,VNM,600.91,1189
2019,ARM,WSM,.417,1190
2019,ARM,YEM,242.174,1191
2019,ARM,ZAF,100.272,1192
2019,ARM,ZMB,4.579,1193
2019,ASM,AFG,3.81,1194
2019,ASM,ARE,5.846,1195
2019,ASM,AUS,11111.539,1196
2019,ASM,AUT,.588,1197
2019,ASM,AZE,10.686,1198
2019,ASM,BEL,4.732,1199
2019,ASM,BFA,39.452,1200
2019,ASM,BHR,9.274000000000001,1201
2019,ASM,BIH,.738,1202
2019,ASM,BLR,.9,1203
2019,ASM,BMU,1.15,1204
2019,ASM,BOL,1538.631,1205
2019,ASM,BRA,.003,1206
2019,ASM,BRB,2.647,1207
2019,ASM,BRN,.111,1208
2019,ASM,CAN,1059.263,1209
2019,ASM,CHE,37.468,1210
2019,ASM,CIV,.928,1211
2019,ASM,COL,5.153,1212
2019,ASM,CRI,39.709,1213
2019,ASM,CZE,37.392,1214
2019,ASM,DEU,127.514,1215
2019,ASM,DNK,10.417,1216
2019,ASM,DOM,6.395,1217
2019,ASM,ECU,172.011,1218
2019,ASM,ESP,7.508,1219
2019,ASM,ETH,567.242,1220
2019,ASM,FIN,35.097,1221
2019,ASM,FJI,21.111,1222
2019,ASM,FRA,261.586,1223
2019,ASM,GBR,272.365,1224
2019,ASM,GHA,42.389,1225
2019,ASM,GMB,6.873,1226
2019,ASM,HKG,243.808,1227
2019,ASM,HND,.416,1228
2019,ASM,HUN,.461,1229
2019,ASM,IDN,676.234,1230
2019,ASM,IND,2488.857,1231
2019,ASM,IRL,31.215,1232
2019,ASM,ISR,1,1233
2019,ASM,ITA,11.762,1234
2019,ASM,JPN,219.567,1235
2019,ASM,KEN,76.53100000000001,1236
2019,ASM,KGZ,135,1237
2019,ASM,KHM,4.982,1238
2019,ASM,KOR,1952.917,1239
2019,ASM,KWT,43.044,1240
2019,ASM,LBN,.045,1241
2019,ASM,LKA,2.478,1242
2019,ASM,LUX,2.593,1243
2019,ASM,LVA,1.993,1244
2019,ASM,MDA,14.145,1245
2019,ASM,MKD,.142,1246
2019,ASM,MLI,32.824,1247
2019,ASM,MOZ,6.765000000000001,1248
2019,ASM,MRT,.209,1249
2019,ASM,MUS,1.887,1250
2019,ASM,NAM,2.991,1251
2019,ASM,NER,15.299,1252
2019,ASM,NGA,60.777,1253
2019,ASM,NOR,9.434000000000001,1254
2019,ASM,NPL,51.807,1255
2019,ASM,NZL,506.217,1256
2019,ASM,PAK,31.996,1257
2019,ASM,PER,1.286,1258
2019,ASM,POL,111.758,1259
2019,ASM,PYF,11.809,1260
2019,ASM,RUS,45.246,1261
2019,ASM,RWA,.3,1262
2019,ASM,SGP,269.104,1263
2019,ASM,SLV,.625,1264
2019,ASM,SRB,.392,1265
2019,ASM,SVK,271.868,1266
2019,ASM,SVN,385.998,1267
2019,ASM,SWE,62.373,1268
2019,ASM,THA,10.871,1269
2019,ASM,TJK,12.948,1270
2019,ASM,TUN,27.85,1271
2019,ASM,TUR,72.44,1272
2019,ASM,TWN,1023.239,1273
2019,ASM,UKR,.9500000000000001,1274
2019,ASM,URY,2.441,1275
2019,ASM,UZB,138.397,1276
2019,ASM,VCT,.072,1277
2019,ASM,WSM,1159.264,1278
2019,ASM,YEM,2.386,1279
2019,ASM,ZAF,40.464,1280
2019,ASM,ZMB,81.32000000000001,1281
2019,ASM,ZWE,3.325,1282
2019,ATG,ABW,3.7,1283
2019,ATG,AGO,1058.443,1284
2019,ATG,AIA,268.18,1285
2019,ATG,ALB,73.708,1286
2019,ATG,ARE,21178.654,1287
2019,ATG,ARG,.779,1288
2019,ATG,ASM,.6950000000000001,1289
2019,ATG,AUS,433.883,1290
2019,ATG,AUT,15.543,1291
2019,ATG,AZE,39.983,1292
2019,ATG,BEL,1.646,1293
2019,ATG,BES,3.095,1294
2019,ATG,BFA,.409,1295
2019,ATG,BHR,1139.233,1296
2019,ATG,BHS,29.841,1297
2019,ATG,BIH,.018,1298
2019,ATG,BLZ,50.494,1299
2019,ATG,BMU,227.187,1300
2019,ATG,BOL,.854,1301
2019,ATG,BRA,181.032,1302
2019,ATG,BRB,422.318,1303
2019,ATG,BRN,.393,1304
2019,ATG,CAN,296.59,1305
2019,ATG,CHE,109.597,1306
2019,ATG,CHL,93.584,1307
2019,ATG,CHN,89.667,1308
2019,ATG,CIV,2120.574,1309
2019,ATG,COD,.128,1310
2019,ATG,COL,3.094,1311
2019,ATG,COM,1.671,1312
2019,ATG,CRI,5.044,1313
2019,ATG,CUW,4.813,1314
2019,ATG,CYM,2.163,1315
2019,ATG,CYP,2901.387,1316
2019,ATG,CZE,57.477,1317
2019,ATG,DEU,7956.362,1318
2019,ATG,DMA,554.899,1319
2019,ATG,DNK,164.314,1320
2019,ATG,DOM,22924.676,1321
2019,ATG,ECU,86.113,1322
2019,ATG,EGY,98.176,1323
2019,ATG,ESP,255.853,1324
2019,ATG,EST,21.464,1325
2019,ATG,FIN,61.52,1326
2019,ATG,FRA,1041.378,1327
2019,ATG,GBR,2454.339,1328
2019,ATG,GHA,28.022,1329
2019,ATG,GIB,114.874,1330
2019,ATG,GRC,7.624000000000001,1331
2019,ATG,GRD,896.266,1332
2019,ATG,GUY,127.294,1333
2019,ATG,HKG,975.096,1334
2019,ATG,HTI,.266,1335
2019,ATG,HUN,.9370000000000001,1336
2019,ATG,IDN,1.288,1337
2019,ATG,IND,229.777,1338
2019,ATG,IRL,47.626,1339
2019,ATG,ISR,2,1340
2019,ATG,ITA,320.855,1341
2019,ATG,JAM,168.786,1342
2019,ATG,JPN,28.128,1343
2019,ATG,KAZ,3.746,1344
2019,ATG,KEN,2.193,1345
2019,ATG,KNA,726.647,1346
2019,ATG,KOR,4575.865,1347
2019,ATG,KWT,57.986,1348
2019,ATG,LBN,.038,1349
2019,ATG,LCA,1339.429,1350
2019,ATG,LKA,4.596,1351
2019,ATG,LUX,4.991000000000001,1352
2019,ATG,LVA,16.5,1353
2019,ATG,MDA,38.973,1354
2019,ATG,MEX,2074.717,1355
2019,ATG,MKD,.761,1356
2019,ATG,MLI,248.102,1357
2019,ATG,MLT,4.182,1358
2019,ATG,MMR,19.262,1359
2019,ATG,MOZ,.034,1360
2019,ATG,MRT,16.533,1361
2019,ATG,MSR,405.927,1362
2019,ATG,MUS,153.152,1363
2019,ATG,MYS,20.7,1364
2019,ATG,NER,.255,1365
2019,ATG,NGA,188.712,1366
2019,ATG,NIC,2.899,1367
2019,ATG,NLD,2865.757,1368
2019,ATG,NOR,.833,1369
2019,ATG,NPL,9.106,1370
2019,ATG,NZL,116.658,1371
2019,ATG,PAK,41.859,1372
2019,ATG,PAN,42.338,1373
2019,ATG,PER,31.025,1374
2019,ATG,POL,101661.541,1375
2019,ATG,PRT,157.032,1376
2019,ATG,PSE,.882,1377
2019,ATG,PYF,.256,1378
2019,ATG,ROU,1.429,1379
2019,ATG,RUS,5.538,1380
2019,ATG,SEN,4994.655,1381
2019,ATG,SGP,70.65000000000001,1382
2019,ATG,SLV,2.722,1383
2019,ATG,SRB,8.771000000000001,1384
2019,ATG,STP,2.326,1385
2019,ATG,SUR,92126.899,1386
2019,ATG,SVK,23.64,1387
2019,ATG,SVN,2.112,1388
2019,ATG,SWE,30.335,1389
2019,ATG,SXM,2244.59,1390
2019,ATG,SYC,.012,1391
2019,ATG,TGO,1.636,1392
2019,ATG,THA,252.298,1393
2019,ATG,TTO,443.731,1394
2019,ATG,TUN,5.698,1395
2019,ATG,TUR,5904.135,1396
2019,ATG,TWN,2866.145,1397
2019,ATG,UGA,.542,1398
2019,ATG,UKR,16.201,1399
2019,ATG,USA,6206.326,1400
2019,ATG,VCT,647.724,1401
2019,ATG,VGB,477.27,1402
2019,ATG,VUT,1.174,1403
2019,ATG,ZAF,404.925,1404
2019,ATG,ZMB,2.09,1405
2019,ATG,ZWE,1.077,1406
2019,AUS,AFG,814.352,1407
2019,AUS,AGO,5936.43,1408
2019,AUS,ALB,1404.943,1409
2019,AUS,ARE,3151522,1410
2019,AUS,ARG,236206.25,1411
2019,AUS,ARM,2928.467,1412
2019,AUS,ASM,7487.592000000001,1413
2019,AUS,ATG,1486.285,1414
2019,AUS,AUT,101229.238,1415
2019,AUS,AZE,295329.466,1416
2019,AUS,BDI,394.843,1417
2019,AUS,BEL,873340.1560000001,1418
2019,AUS,BEN,1416.373,1419
2019,AUS,BFA,35938.041,1420
2019,AUS,BGD,634892.469,1421
2019,AUS,BGR,22242.869,1422
2019,AUS,BHR,864891.883,1423
2019,AUS,BHS,2619.508,1424
2019,AUS,BIH,1034.598,1425
2019,AUS,BLR,9817.156000000001,1426
2019,AUS,BLZ,389.367,1427
2019,AUS,BMU,1564.902,1428
2019,AUS,BOL,17055.249,1429
2019,AUS,BRA,906436.563,1430
2019,AUS,BRB,2896.534,1431
2019,AUS,BRN,42292.328,1432
2019,AUS,BTN,208.893,1433
2019,AUS,BWA,13490.321,1434
2019,AUS,CAF,494.166,1435
2019,AUS,CAN,1655741.891,1436
2019,AUS,CCK,4305.898,1437
2019,AUS,CHE,1346450.849,1438
2019,AUS,CHL,225449.227,1439
2019,AUS,CHN,110562772,1440
2019,AUS,CIV,63288.676,1441
2019,AUS,CMR,897.187,1442
2019,AUS,COD,47565.542,1443
2019,AUS,COG,251.015,1444
2019,AUS,COK,6761.806,1445
2019,AUS,COL,41202.535,1446
2019,AUS,COM,5.271,1447
2019,AUS,CPV,550.888,1448
2019,AUS,CRI,6857.190000000001,1449
2019,AUS,CUB,413.37,1450
2019,AUS,CUW,296.858,1451
2019,AUS,CXR,17190.513,1452
2019,AUS,CYM,691.79,1453
2019,AUS,CYP,9540.022000000001,1454
2019,AUS,CZE,134853.359,1455
2019,AUS,DEU,1993752.125,1456
2019,AUS,DJI,1220.244,1457
2019,AUS,DMA,267.909,1458
2019,AUS,DNK,161416.174,1459
2019,AUS,DOM,18250.179,1460
2019,AUS,DZA,2974.656,1461
2019,AUS,ECU,13790.442,1462
2019,AUS,EGY,383791.336,1463
2019,AUS,ERI,3578.703,1464
2019,AUS,ESP,480316.609,1465
2019,AUS,EST,19538.245,1466
2019,AUS,ETH,5275.422,1467
2019,AUS,FIN,68394.508,1468
2019,AUS,FJI,360812.148,1469
2019,AUS,FLK,169.877,1470
2019,AUS,FRA,1254565.375,1471
2019,AUS,FSM,3341.625,1472
2019,AUS,GAB,1402.951,1473
2019,AUS,GBR,10569997.156,1474
2019,AUS,GEO,76374.993,1475
2019,AUS,GHA,79483.81,1476
2019,AUS,GIB,87.476,1477
2019,AUS,GIN,3465.337,1478
2019,AUS,GMB,144.117,1479
2019,AUS,GNB,85.398,1480
2019,AUS,GNQ,350.877,1481
2019,AUS,GRC,27755.601,1482
2019,AUS,GRD,520.707,1483
2019,AUS,GTM,3900.994,1484
2019,AUS,GUM,6503.732,1485
2019,AUS,GUY,6608.338,1486
2019,AUS,HKG,5693205.563,1487
2019,AUS,HND,3425.21,1488
2019,AUS,HRV,5885.853,1489
2019,AUS,HTI,165.212,1490
2019,AUS,HUN,54476.568,1491
2019,AUS,IDN,4521844.75,1492
2019,AUS,IND,15264390.375,1493
2019,AUS,IRL,88081.452,1494
2019,AUS,IRN,40989.618,1495
2019,AUS,IRQ,16510.965,1496
2019,AUS,ISL,185405.348,1497
2019,AUS,ISR,230378.508,1498
2019,AUS,ITA,575405.406,1499
2019,AUS,JAM,27341.238,1500
2019,AUS,JOR,113512.059,1501
2019,AUS,JPN,41555939.5,1502
2019,AUS,KAZ,48559.921,1503
2019,AUS,KEN,65690.10800000001,1504
2019,AUS,KGZ,4727.153,1505
2019,AUS,KHM,88206.82000000001,1506
2019,AUS,KIR,12024.254,1507
2019,AUS,KNA,731.716,1508
2019,AUS,KOR,18855498.75,1509
2019,AUS,KWT,362956.906,1510
2019,AUS,LAO,40111.16,1511
2019,AUS,LBN,32632.013,1512
2019,AUS,LBR,359.421,1513
2019,AUS,LBY,2225.13,1514
2019,AUS,LCA,2075.729,1515
2019,AUS,LKA,171880.223,1516
2019,AUS,LSO,38.911,1517
2019,AUS,LTU,5407.886,1518
2019,AUS,LUX,18919.286,1519
2019,AUS,LVA,10662.359,1520
2019,AUS,MAC,61767.211,1521
2019,AUS,MAR,24078.983,1522
2019,AUS,MDA,882.4450000000001,1523
2019,AUS,MDG,12682.621,1524
2019,AUS,MDV,43882.29,1525
2019,AUS,MEX,218637.902,1526
2019,AUS,MHL,3633.658,1527
2019,AUS,MKD,3888.989,1528
2019,AUS,MLI,19934.046,1529
2019,AUS,MLT,84976.648,1530
2019,AUS,MMR,107211.141,1531
2019,AUS,MNE,1217.338,1532
2019,AUS,MNG,44793.512,1533
2019,AUS,MNP,1273.322,1534
2019,AUS,MOZ,382106.336,1535
2019,AUS,MRT,7139.598,1536
2019,AUS,MUS,80673.353,1537
2019,AUS,MWI,7766.256,1538
2019,AUS,MYS,6394508,1539
2019,AUS,NAM,16603.441,1540
2019,AUS,NCL,303851.969,1541
2019,AUS,NER,1191.336,1542
2019,AUS,NFK,4403.919,1543
2019,AUS,NGA,78457.75,1544
2019,AUS,NIC,7168.242,1545
2019,AUS,NIU,580.852,1546
2019,AUS,NLD,2203809.125,1547
2019,AUS,NOR,246134.722,1548
2019,AUS,NPL,50307.107,1549
2019,AUS,NRU,24624.842,1550
2019,AUS,NZL,5987121.781,1551
2019,AUS,OMN,93739.027,1552
2019,AUS,PAK,255761.332,1553
2019,AUS,PAN,61817.429,1554
2019,AUS,PCN,176.544,1555
2019,AUS,PER,117718.146,1556
2019,AUS,PHL,2085521.875,1557
2019,AUS,PLW,893.134,1558
2019,AUS,PNG,1344149.219,1559
